# time FuelFlowRate 
4.4000000000E-001 	1.0430518535E+000 	
4.5000000000E-001 	1.0493827107E+000 	
4.6000000000E-001 	1.0557803059E+000 	
4.7000000000E-001 	1.0622351784E+000 	
4.8000000000E-001 	1.0687382077E+000 	
4.9000000000E-001 	1.0752806958E+000 	
5.0000000000E-001 	1.0818544149E+000 	
5.1000000000E-001 	1.0884516306E+000 	
5.2000000000E-001 	1.0950651070E+000 	
5.3000000000E-001 	1.1016881011E+000 	
5.4000000000E-001 	1.1083143481E+000 	
5.5000000000E-001 	1.1149305593E+000 	
5.6000000000E-001 	1.1215317299E+000 	
5.7000000000E-001 	1.1281146278E+000 	
5.8000000000E-001 	1.1346759673E+000 	
5.9000000000E-001 	1.1412124990E+000 	
6.0000000000E-001 	1.1477210708E+000 	
6.1000000000E-001 	1.1541986675E+000 	
6.2000000000E-001 	1.1606424358E+000 	
6.3000000000E-001 	1.1670496973E+000 	
6.4000000000E-001 	1.1734179556E+000 	
6.5000000000E-001 	1.1797448964E+000 	
6.6000000000E-001 	1.1860283844E+000 	
6.7000000000E-001 	1.1922663511E+000 	
6.8000000000E-001 	1.1984499111E+000 	
6.9000000000E-001 	1.2045792441E+000 	
7.0000000000E-001 	1.2106542135E+000 	
7.1000000000E-001 	1.2166744791E+000 	
7.2000000000E-001 	1.2226395778E+000 	
7.3000000000E-001 	1.2285489825E+000 	
7.4000000000E-001 	1.2344021430E+000 	
7.5000000000E-001 	1.2401985147E+000 	
7.6000000000E-001 	1.2459375793E+000 	
7.7000000000E-001 	1.2516188569E+000 	
7.8000000000E-001 	1.2572419156E+000 	
7.9000000000E-001 	1.2628063757E+000 	
8.0000000000E-001 	1.2683119128E+000 	
8.1000000000E-001 	1.2737564737E+000 	
8.2000000000E-001 	1.2791364918E+000 	
8.3000000000E-001 	1.2844531278E+000 	
8.4000000000E-001 	1.2897072546E+000 	
8.5000000000E-001 	1.2948995439E+000 	
8.6000000000E-001 	1.3000305286E+000 	
8.7000000000E-001 	1.3051006487E+000 	
8.8000000000E-001 	1.3101102851E+000 	
8.9000000000E-001 	1.3150597831E+000 	
9.0000000000E-001 	1.3199494699E+000 	
9.1000000000E-001 	1.3247796668E+000 	
9.2000000000E-001 	1.3295506976E+000 	
9.3000000000E-001 	1.3342628945E+000 	
9.4000000000E-001 	1.3389166020E+000 	
9.5000000000E-001 	1.3435121790E+000 	
9.6000000000E-001 	1.3480500006E+000 	
9.7000000000E-001 	1.3525264996E+000 	
9.8000000000E-001 	1.3569428829E+000 	
9.9000000000E-001 	1.3613004007E+000 	
1.0000000000E+000 	1.3656001059E+000 	
1.0100000000E+000 	1.3698429083E+000 	
1.0200000000E+000 	1.3740296151E+000 	
1.0300000000E+000 	1.3781609599E+000 	
1.0400000000E+000 	1.3822376244E+000 	
1.0500000000E+000 	1.3862602537E+000 	
1.0600000000E+000 	1.3902294683E+000 	
1.0700000000E+000 	1.3941458714E+000 	
1.0800000000E+000 	1.3980100557E+000 	
1.0900000000E+000 	1.4018226066E+000 	
1.1000000000E+000 	1.4055841056E+000 	
1.1100000000E+000 	1.4092951322E+000 	
1.1200000000E+000 	1.4129562649E+000 	
1.1300000000E+000 	1.4165680820E+000 	
1.1400000000E+000 	1.4201311621E+000 	
1.1500000000E+000 	1.4236435383E+000 	
1.1600000000E+000 	1.4271059892E+000 	
1.1700000000E+000 	1.4305197161E+000 	
1.1800000000E+000 	1.4338857596E+000 	
1.1900000000E+000 	1.4372050407E+000 	
1.2000000000E+000 	1.4404783914E+000 	
1.2100000000E+000 	1.4437065776E+000 	
1.2200000000E+000 	1.4468903151E+000 	
1.2300000000E+000 	1.4500302821E+000 	
1.2400000000E+000 	1.4531271282E+000 	
1.2500000000E+000 	1.4561814807E+000 	
1.2600000000E+000 	1.4591939497E+000 	
1.2700000000E+000 	1.4621651312E+000 	
1.2800000000E+000 	1.4650956101E+000 	
1.2900000000E+000 	1.4679859615E+000 	
1.3000000000E+000 	1.4708367521E+000 	
1.3100000000E+000 	1.4736485416E+000 	
1.3200000000E+000 	1.4764218825E+000 	
1.3300000000E+000 	1.4791573214E+000 	
1.3400000000E+000 	1.4818553983E+000 	
1.3500000000E+000 	1.4845166479E+000 	
1.3600000000E+000 	1.4871415987E+000 	
1.3700000000E+000 	1.4897301678E+000 	
1.3800000000E+000 	1.4922815811E+000 	
1.3900000000E+000 	1.4947968552E+000 	
1.4000000000E+000 	1.4972768700E+000 	
1.4100000000E+000 	1.4997224030E+000 	
1.4200000000E+000 	1.5021341536E+000 	
1.4300000000E+000 	1.5045127626E+000 	
1.4400000000E+000 	1.5068588251E+000 	
1.4500000000E+000 	1.5091729012E+000 	
1.4600000000E+000 	1.5114555235E+000 	
1.4700000000E+000 	1.5137072025E+000 	
1.4800000000E+000 	1.5159284307E+000 	
1.4900000000E+000 	1.5181196862E+000 	
1.5000000000E+000 	1.5202814341E+000 	
1.5100000000E+000 	1.5224141291E+000 	
1.5200000000E+000 	1.5245182158E+000 	
1.5300000000E+000 	1.5265941308E+000 	
1.5400000000E+000 	1.5286423022E+000 	
1.5500000000E+000 	1.5306631511E+000 	
1.5600000000E+000 	1.5326570913E+000 	
1.5700000000E+000 	1.5346245302E+000 	
1.5800000000E+000 	1.5365658686E+000 	
1.5900000000E+000 	1.5384815009E+000 	
1.6000000000E+000 	1.5403718157E+000 	
1.6100000000E+000 	1.5422371954E+000 	
1.6200000000E+000 	1.5440780166E+000 	
1.6300000000E+000 	1.5458946502E+000 	
1.6400000000E+000 	1.5476874613E+000 	
1.6500000000E+000 	1.5494568094E+000 	
1.6600000000E+000 	1.5512030485E+000 	
1.6700000000E+000 	1.5529265273E+000 	
1.6800000000E+000 	1.5546263610E+000 	
1.6900000000E+000 	1.5563031522E+000 	
1.7000000000E+000 	1.5579574934E+000 	
1.7100000000E+000 	1.5595899042E+000 	
1.7200000000E+000 	1.5612008496E+000 	
1.7300000000E+000 	1.5627907521E+000 	
1.7400000000E+000 	1.5643600021E+000 	
1.7500000000E+000 	1.5659089646E+000 	
1.7600000000E+000 	1.5674379848E+000 	
1.7700000000E+000 	1.5689473917E+000 	
1.7800000000E+000 	1.5704375017E+000 	
1.7900000000E+000 	1.5719086201E+000 	
1.8000000000E+000 	1.5733610431E+000 	
1.8100000000E+000 	1.5747950591E+000 	
1.8200000000E+000 	1.5762109494E+000 	
1.8300000000E+000 	1.5776089891E+000 	
1.8400000000E+000 	1.5789894476E+000 	
1.8500000000E+000 	1.5803525891E+000 	
1.8600000000E+000 	1.5816986725E+000 	
1.8700000000E+000 	1.5830279524E+000 	
1.8800000000E+000 	1.5843406785E+000 	
1.8900000000E+000 	1.5856370964E+000 	
1.9000000000E+000 	1.5869174475E+000 	
1.9100000000E+000 	1.5881819691E+000 	
1.9200000000E+000 	1.5894308943E+000 	
1.9300000000E+000 	1.5906644527E+000 	
1.9400000000E+000 	1.5918828699E+000 	
1.9500000000E+000 	1.5930863677E+000 	
1.9600000000E+000 	1.5942751644E+000 	
1.9700000000E+000 	1.5954494747E+000 	
1.9800000000E+000 	1.5966095097E+000 	
1.9900000000E+000 	1.5977554772E+000 	
2.0000000000E+000 	1.5988875815E+000 	
2.0100000000E+000 	1.6000060235E+000 	
2.0200000000E+000 	1.6009873465E+000 	
2.0300000000E+000 	1.6017065541E+000 	
2.0400000000E+000 	1.6021315172E+000 	
2.0500000000E+000 	1.6022757414E+000 	
2.0600000000E+000 	1.6021721980E+000 	
2.0700000000E+000 	1.6018594381E+000 	
2.0800000000E+000 	1.6013747067E+000 	
2.0900000000E+000 	1.6007509333E+000 	
2.1000000000E+000 	1.6000157884E+000 	
2.1100000000E+000 	1.5991917749E+000 	
2.1200000000E+000 	1.5982967819E+000 	
2.1300000000E+000 	1.5973447950E+000 	
2.1400000000E+000 	1.5963466070E+000 	
2.1500000000E+000 	1.5953104599E+000 	
2.1600000000E+000 	1.5942425906E+000 	
2.1700000000E+000 	1.5931476793E+000 	
2.1800000000E+000 	1.5920292094E+000 	
2.1900000000E+000 	1.5908897502E+000 	
2.2000000000E+000 	1.5897311781E+000 	
2.2100000000E+000 	1.5885548453E+000 	
2.2200000000E+000 	1.5873617102E+000 	
2.2300000000E+000 	1.5861524353E+000 	
2.2400000000E+000 	1.5849274623E+000 	
2.2500000000E+000 	1.5836870671E+000 	
2.2600000000E+000 	1.5824314028E+000 	
2.2700000000E+000 	1.5811605301E+000 	
2.2800000000E+000 	1.5798744415E+000 	
2.2900000000E+000 	1.5785730779E+000 	
2.3000000000E+000 	1.5772563420E+000 	
2.3100000000E+000 	1.5759241076E+000 	
2.3200000000E+000 	1.5745762266E+000 	
2.3300000000E+000 	1.5732125343E+000 	
2.3400000000E+000 	1.5718328531E+000 	
2.3500000000E+000 	1.5704369954E+000 	
2.3600000000E+000 	1.5690247653E+000 	
2.3700000000E+000 	1.5675959607E+000 	
2.3800000000E+000 	1.5661503737E+000 	
2.3900000000E+000 	1.5646877919E+000 	
2.4000000000E+000 	1.5632079987E+000 	
2.4100000000E+000 	1.5617106474E+000 	
2.4200000000E+000 	1.5601944410E+000 	
2.4300000000E+000 	1.5586594548E+000 	
2.4400000000E+000 	1.5571056825E+000 	
2.4500000000E+000 	1.5555330571E+000 	
2.4600000000E+000 	1.5539414653E+000 	
2.4700000000E+000 	1.5523307592E+000 	
2.4800000000E+000 	1.5507007644E+000 	
2.4900000000E+000 	1.5490512861E+000 	
2.5000000000E+000 	1.5473821138E+000 	
2.5100000000E+000 	1.5456930245E+000 	
2.5200000000E+000 	1.5439837853E+000 	
2.5300000000E+000 	1.5422541551E+000 	
2.5400000000E+000 	1.5405038861E+000 	
2.5500000000E+000 	1.5387327249E+000 	
2.5600000000E+000 	1.5369404128E+000 	
2.5700000000E+000 	1.5351266870E+000 	
2.5800000000E+000 	1.5332912806E+000 	
2.5900000000E+000 	1.5314339227E+000 	
2.6000000000E+000 	1.5295543393E+000 	
2.6100000000E+000 	1.5276522529E+000 	
2.6200000000E+000 	1.5257273828E+000 	
2.6300000000E+000 	1.5237794453E+000 	
2.6400000000E+000 	1.5218081537E+000 	
2.6500000000E+000 	1.5198132182E+000 	
2.6600000000E+000 	1.5177943464E+000 	
2.6700000000E+000 	1.5157512428E+000 	
2.6800000000E+000 	1.5136836093E+000 	
2.6900000000E+000 	1.5115911449E+000 	
2.7000000000E+000 	1.5094735459E+000 	
2.7100000000E+000 	1.5073305061E+000 	
2.7200000000E+000 	1.5051617163E+000 	
2.7300000000E+000 	1.5029668650E+000 	
2.7400000000E+000 	1.5007442502E+000 	
2.7500000000E+000 	1.4984933773E+000 	
2.7600000000E+000 	1.4962143230E+000 	
2.7700000000E+000 	1.4939070592E+000 	
2.7800000000E+000 	1.4915714795E+000 	
2.7900000000E+000 	1.4892074187E+000 	
2.8000000000E+000 	1.4868146679E+000 	
2.8100000000E+000 	1.4843929851E+000 	
2.8200000000E+000 	1.4819421032E+000 	
2.8300000000E+000 	1.4794617363E+000 	
2.8400000000E+000 	1.4769515838E+000 	
2.8500000000E+000 	1.4744113340E+000 	
2.8600000000E+000 	1.4718406664E+000 	
2.8700000000E+000 	1.4692392539E+000 	
2.8800000000E+000 	1.4666067636E+000 	
2.8900000000E+000 	1.4639428587E+000 	
2.9000000000E+000 	1.4612471987E+000 	
2.9100000000E+000 	1.4585194401E+000 	
2.9200000000E+000 	1.4557592373E+000 	
2.9300000000E+000 	1.4529662426E+000 	
2.9400000000E+000 	1.4501401069E+000 	
2.9500000000E+000 	1.4472804795E+000 	
2.9600000000E+000 	1.4443870089E+000 	
2.9700000000E+000 	1.4414593427E+000 	
2.9800000000E+000 	1.4384967037E+000 	
2.9900000000E+000 	1.4354965187E+000 	
3.0000000000E+000 	1.4324591115E+000 	
3.0100000000E+000 	1.4293846305E+000 	
3.0200000000E+000 	1.4262730946E+000 	
3.0300000000E+000 	1.4231244268E+000 	
3.0400000000E+000 	1.4199384796E+000 	
3.0500000000E+000 	1.4167150534E+000 	
3.0600000000E+000 	1.4134539106E+000 	
3.0700000000E+000 	1.4101547858E+000 	
3.0800000000E+000 	1.4068173934E+000 	
3.0900000000E+000 	1.4034414338E+000 	
3.1000000000E+000 	1.4000265974E+000 	
3.1100000000E+000 	1.3965725678E+000 	
3.1200000000E+000 	1.3930790248E+000 	
3.1300000000E+000 	1.3895456458E+000 	
3.1400000000E+000 	1.3859721074E+000 	
3.1500000000E+000 	1.3823580870E+000 	
3.1600000000E+000 	1.3787032632E+000 	
3.1700000000E+000 	1.3750073168E+000 	
3.1800000000E+000 	1.3712696099E+000 	
3.1900000000E+000 	1.3674864782E+000 	
3.2000000000E+000 	1.3636585639E+000 	
3.2100000000E+000 	1.3597862680E+000 	
3.2200000000E+000 	1.3558698141E+000 	
3.2300000000E+000 	1.3519092960E+000 	
3.2400000000E+000 	1.3479047135E+000 	
3.2500000000E+000 	1.3438559980E+000 	
3.2600000000E+000 	1.3397630327E+000 	
3.2700000000E+000 	1.3356256667E+000 	
3.2800000000E+000 	1.3314437264E+000 	
3.2900000000E+000 	1.3272170232E+000 	
3.3000000000E+000 	1.3229453598E+000 	
3.3100000000E+000 	1.3186285353E+000 	
3.3200000000E+000 	1.3142663478E+000 	
3.3300000000E+000 	1.3098585983E+000 	
3.3400000000E+000 	1.3054050917E+000 	
3.3500000000E+000 	1.3009056395E+000 	
3.3600000000E+000 	1.2963558858E+000 	
3.3700000000E+000 	1.2917559648E+000 	
3.3800000000E+000 	1.2871067303E+000 	
3.3900000000E+000 	1.2824087842E+000 	
3.4000000000E+000 	1.2776625448E+000 	
3.4100000000E+000 	1.2728682981E+000 	
3.4200000000E+000 	1.2680262353E+000 	
3.4300000000E+000 	1.2631364817E+000 	
3.4400000000E+000 	1.2581991167E+000 	
3.4500000000E+000 	1.2532141906E+000 	
3.4600000000E+000 	1.2481817353E+000 	
3.4700000000E+000 	1.2431017737E+000 	
3.4800000000E+000 	1.2379743259E+000 	
3.4900000000E+000 	1.2327994146E+000 	
3.5000000000E+000 	1.2275770686E+000 	
3.5100000000E+000 	1.2223044599E+000 	
3.5200000000E+000 	1.2169788530E+000 	
3.5300000000E+000 	1.2116018145E+000 	
3.5400000000E+000 	1.2061745373E+000 	
3.5500000000E+000 	1.2006979424E+000 	
3.5600000000E+000 	1.1951727544E+000 	
3.5700000000E+000 	1.1895995578E+000 	
3.5800000000E+000 	1.1839788378E+000 	
3.5900000000E+000 	1.1783110120E+000 	
3.6000000000E+000 	1.1725964529E+000 	
3.6100000000E+000 	1.1668355051E+000 	
3.6200000000E+000 	1.1610284979E+000 	
3.6300000000E+000 	1.1551757549E+000 	
3.6400000000E+000 	1.1492776013E+000 	
3.6500000000E+000 	1.1433321530E+000 	
3.6600000000E+000 	1.1373343968E+000 	
3.6700000000E+000 	1.1312867294E+000 	
3.6800000000E+000 	1.1251910369E+000 	
3.6900000000E+000 	1.1190488326E+000 	
3.7000000000E+000 	1.1128613599E+000 	
3.7100000000E+000 	1.1066296679E+000 	
3.7200000000E+000 	1.1003546680E+000 	
3.7300000000E+000 	1.0940371750E+000 	
3.7400000000E+000 	1.0876779389E+000 	
3.7500000000E+000 	1.0812776668E+000 	
3.7600000000E+000 	1.0748370408E+000 	
3.7700000000E+000 	1.0683567298E+000 	
3.7800000000E+000 	1.0618373994E+000 	
3.7900000000E+000 	1.0552709623E+000 	
3.8000000000E+000 	1.0486603422E+000 	
3.8100000000E+000 	1.0420106414E+000 	
3.8200000000E+000 	1.0353270217E+000 	
3.8300000000E+000 	1.0286145641E+000 	
3.8400000000E+000 	1.0218781748E+000 	
3.8500000000E+000 	1.0151225263E+000 	
3.8600000000E+000 	1.0083520225E+000 	
3.8700000000E+000 	1.0015707811E+000 	
3.8800000000E+000 	9.9478262875E-001 	
3.8900000000E+000 	9.8799110388E-001 	
3.9000000000E+000 	9.8119946560E-001 	
3.9100000000E+000 	9.7441070601E-001 	
3.9200000000E+000 	9.6761961822E-001 	
3.9300000000E+000 	9.6082651082E-001 	
3.9400000000E+000 	9.5403655999E-001 	
3.9500000000E+000 	9.4725398601E-001 	
3.9600000000E+000 	9.4048226324E-001 	
3.9700000000E+000 	9.3372427910E-001 	
3.9800000000E+000 	9.2698245508E-001 	
3.9900000000E+000 	9.2025883925E-001 	
4.0000000000E+000 	9.1355517746E-001 	
4.0100000000E+000 	9.0687296846E-001 	
4.0200000000E+000 	9.0040855605E-001 	
4.0300000000E+000 	8.9443956192E-001 	
4.0400000000E+000 	8.8913830914E-001 	
4.0500000000E+000 	8.8460207405E-001 	
4.0600000000E+000 	8.8087533941E-001 	
4.0700000000E+000 	8.7796610276E-001 	
4.0800000000E+000 	8.7585777097E-001 	
4.0900000000E+000 	8.7451778248E-001 	
4.1000000000E+000 	8.7390380787E-001 	
4.1100000000E+000 	8.7396816272E-001 	
4.1200000000E+000 	8.7466090476E-001 	
4.1300000000E+000 	8.7593196663E-001 	
4.1400000000E+000 	8.7773258515E-001 	
4.1500000000E+000 	8.8001622098E-001 	
4.1600000000E+000 	8.8273911204E-001 	
4.1700000000E+000 	8.8586056672E-001 	
4.1800000000E+000 	8.8934307483E-001 	
4.1900000000E+000 	8.9315229367E-001 	
4.2000000000E+000 	8.9725695077E-001 	
4.2100000000E+000 	9.0162869359E-001 	
4.2200000000E+000 	9.0624190790E-001 	
4.2300000000E+000 	9.1107352020E-001 	
4.2400000000E+000 	9.1610279492E-001 	
4.2500000000E+000 	9.2131113371E-001 	
4.2600000000E+000 	9.2668188183E-001 	
4.2700000000E+000 	9.3220014448E-001 	
4.2800000000E+000 	9.3785059507E-001 	
4.2900000000E+000 	9.4361253530E-001 	
4.3000000000E+000 	9.4947783062E-001 	
4.3100000000E+000 	9.5543886087E-001 	
4.3200000000E+000 	9.6148856277E-001 	
4.3300000000E+000 	9.6762044178E-001 	
4.3400000000E+000 	9.7382856311E-001 	
4.3500000000E+000 	9.8010752959E-001 	
4.3600000000E+000 	9.8645245137E-001 	
4.3700000000E+000 	9.9285891117E-001 	
4.3800000000E+000 	9.9932292761E-001 	
4.3900000000E+000 	1.0058409184E+000 	
4.4000000000E+000 	1.0124096646E+000 	
4.4100000000E+000 	1.0190262762E+000 	
4.4200000000E+000 	1.0256849032E+000 	
4.4300000000E+000 	1.0323759277E+000 	
4.4400000000E+000 	1.0390975217E+000 	
4.4500000000E+000 	1.0458464353E+000 	
4.4600000000E+000 	1.0526185110E+000 	
4.4700000000E+000 	1.0594090535E+000 	
4.4800000000E+000 	1.0662130932E+000 	
4.4900000000E+000 	1.0730255722E+000 	
4.5000000000E+000 	1.0798414731E+000 	
4.5100000000E+000 	1.0866559072E+000 	
4.5200000000E+000 	1.0934641711E+000 	
4.5300000000E+000 	1.1002617836E+000 	
4.5400000000E+000 	1.1070445056E+000 	
4.5500000000E+000 	1.1138018589E+000 	
4.5600000000E+000 	1.1205291266E+000 	
4.5700000000E+000 	1.1272246500E+000 	
4.5800000000E+000 	1.1338865447E+000 	
4.5900000000E+000 	1.1405128131E+000 	
4.6000000000E+000 	1.1471014231E+000 	
4.6100000000E+000 	1.1536503642E+000 	
4.6200000000E+000 	1.1601576843E+000 	
4.6300000000E+000 	1.1666215158E+000 	
4.6400000000E+000 	1.1730400903E+000 	
4.6500000000E+000 	1.1794117488E+000 	
4.6600000000E+000 	1.1857349457E+000 	
4.6700000000E+000 	1.1920082500E+000 	
4.6800000000E+000 	1.1982231759E+000 	
4.6900000000E+000 	1.2043802474E+000 	
4.7000000000E+000 	1.2104797293E+000 	
4.7100000000E+000 	1.2165216392E+000 	
4.7200000000E+000 	1.2225058335E+000 	
4.7300000000E+000 	1.2284320700E+000 	
4.7400000000E+000 	1.2343000528E+000 	
4.7500000000E+000 	1.2401094648E+000 	
4.7600000000E+000 	1.2458599900E+000 	
4.7700000000E+000 	1.2515513297E+000 	
4.7800000000E+000 	1.2571832130E+000 	
4.7900000000E+000 	1.2627554040E+000 	
4.8000000000E+000 	1.2682677063E+000 	
4.8100000000E+000 	1.2944958782E+000 	
4.8200000000E+000 	1.3063786034E+000 	
4.8300000000E+000 	1.3166792370E+000 	
4.8400000000E+000 	1.3257928957E+000 	
4.8500000000E+000 	1.3340123526E+000 	
4.8600000000E+000 	1.3415545709E+000 	
4.8700000000E+000 	1.3485803586E+000 	
4.8800000000E+000 	1.3552089299E+000 	
4.8900000000E+000 	1.3615286907E+000 	
4.9000000000E+000 	1.3676052300E+000 	
4.9100000000E+000 	1.3734872380E+000 	
4.9200000000E+000 	1.3792108914E+000 	
4.9300000000E+000 	1.3848031008E+000 	
4.9400000000E+000 	1.3902839163E+000 	
4.9500000000E+000 	1.3956683099E+000 	
4.9600000000E+000 	1.4009522269E+000 	
4.9700000000E+000 	1.3919067980E+000 	
4.9800000000E+000 	1.3860164799E+000 	
4.9900000000E+000 	1.3824492166E+000 	
5.0000000000E+000 	1.3805887525E+000 	
5.0100000000E+000 	1.3799787023E+000 	
5.0200000000E+000 	1.3802811178E+000 	
5.0300000000E+000 	1.3812457922E+000 	
5.0400000000E+000 	1.3826875206E+000 	
5.0500000000E+000 	1.3844692537E+000 	
5.0600000000E+000 	1.3864896175E+000 	
5.0700000000E+000 	1.3886736680E+000 	
5.0800000000E+000 	1.4057102752E+000 	
5.0900000000E+000 	1.4194707115E+000 	
5.1000000000E+000 	1.4307922710E+000 	
5.1100000000E+000 	1.4402953826E+000 	
5.1200000000E+000 	1.4484398175E+000 	
5.1300000000E+000 	1.4555663291E+000 	
5.1400000000E+000 	1.4619176760E+000 	
5.1500000000E+000 	1.4526598838E+000 	
5.1600000000E+000 	1.4463750876E+000 	
5.1700000000E+000 	1.4422812193E+000 	
5.1800000000E+000 	1.4397990628E+000 	
5.1900000000E+000 	1.4384996773E+000 	
5.2000000000E+000 	1.4380654478E+000 	
5.2100000000E+000 	1.4382612305E+000 	
5.2200000000E+000 	1.4389129769E+000 	
5.2300000000E+000 	1.4552213730E+000 	
5.2400000000E+000 	1.4682773014E+000 	
5.2500000000E+000 	1.4789140831E+000 	
5.2600000000E+000 	1.4877491947E+000 	
5.2700000000E+000 	1.4952402102E+000 	
5.2800000000E+000 	1.5017262436E+000 	
5.2900000000E+000 	1.5074586503E+000 	
5.3000000000E+000 	1.4970526904E+000 	
5.3100000000E+000 	1.4897601772E+000 	
5.3200000000E+000 	1.4847648323E+000 	
5.3300000000E+000 	1.4814620770E+000 	
5.3400000000E+000 	1.4794041622E+000 	
5.3500000000E+000 	1.4782595193E+000 	
5.3600000000E+000 	1.4777803096E+000 	
5.3700000000E+000 	1.4935758901E+000 	
5.3800000000E+000 	1.5061266985E+000 	
5.3900000000E+000 	1.5162658751E+000 	
5.4000000000E+000 	1.5246107430E+000 	
5.4100000000E+000 	1.5316187425E+000 	
5.4200000000E+000 	1.5376288688E+000 	
5.4300000000E+000 	1.5428923685E+000 	
5.4400000000E+000 	1.5475954815E+000 	
5.4500000000E+000 	1.5358475691E+000 	
5.4600000000E+000 	1.5274325571E+000 	
5.4700000000E+000 	1.5214791646E+000 	
5.4800000000E+000 	1.5173420418E+000 	
5.4900000000E+000 	1.5145432117E+000 	
5.5000000000E+000 	1.5127286882E+000 	
5.5100000000E+000 	1.5116363384E+000 	
5.5200000000E+000 	1.5272890872E+000 	
5.5300000000E+000 	1.5396280698E+000 	
5.5400000000E+000 	1.5495059153E+000 	
5.5500000000E+000 	1.5575543620E+000 	
5.5600000000E+000 	1.5642415068E+000 	
5.5700000000E+000 	1.5699142170E+000 	
5.5800000000E+000 	1.5748295489E+000 	
5.5900000000E+000 	1.5791780241E+000 	
5.6000000000E+000 	1.5666862142E+000 	
5.6100000000E+000 	1.5576192732E+000 	
5.6200000000E+000 	1.5510835906E+000 	
5.6300000000E+000 	1.5464172522E+000 	
5.6400000000E+000 	1.5431299873E+000 	
5.6500000000E+000 	1.5408586802E+000 	
5.6600000000E+000 	1.5558860063E+000 	
5.6700000000E+000 	1.5676777380E+000 	
5.6800000000E+000 	1.5770707531E+000 	
5.6900000000E+000 	1.5846819927E+000 	
5.7000000000E+000 	1.5909683905E+000 	
5.7100000000E+000 	1.5962685252E+000 	
5.7200000000E+000 	1.6008332948E+000 	
5.7300000000E+000 	1.5881485338E+000 	
5.7400000000E+000 	1.5788666861E+000 	
5.7500000000E+000 	1.5721008916E+000 	
5.7600000000E+000 	1.5671942205E+000 	
5.7700000000E+000 	1.5636600778E+000 	
5.7800000000E+000 	1.5611380550E+000 	
5.7900000000E+000 	1.5761797106E+000 	
5.8000000000E+000 	1.5879258701E+000 	
5.8100000000E+000 	1.5972265463E+000 	
5.8200000000E+000 	1.6047115060E+000 	
5.8300000000E+000 	1.6108473526E+000 	
5.8400000000E+000 	1.6159798140E+000 	
5.8500000000E+000 	1.6203650707E+000 	
5.8600000000E+000 	1.6072459469E+000 	
5.8700000000E+000 	1.5975840848E+000 	
5.8800000000E+000 	1.5904793892E+000 	
5.8900000000E+000 	1.5852651114E+000 	
5.9000000000E+000 	1.5814473690E+000 	
5.9100000000E+000 	1.5786603414E+000 	
5.9200000000E+000 	1.5936826695E+000 	
5.9300000000E+000 	1.6053654916E+000 	
5.9400000000E+000 	1.6145709552E+000 	
5.9500000000E+000 	1.6219378046E+000 	
5.9600000000E+000 	1.6279392823E+000 	
5.9700000000E+000 	1.6329260229E+000 	
5.9800000000E+000 	1.6371578306E+000 	
5.9900000000E+000 	1.6408272195E+000 	
6.0000000000E+000 	1.6269004920E+000 	
6.0100000000E+000 	1.6161117173E+000 	
6.0200000000E+000 	1.6073939191E+000 	
6.0300000000E+000 	1.6002874101E+000 	
6.0400000000E+000 	1.5944212264E+000 	
6.0500000000E+000 	1.5895015808E+000 	
6.0600000000E+000 	1.5852991045E+000 	
